uri,sourcetable,id_value,id_uri,value,src_table
entities/1BzPbkRd,TakedaUSCAM,48640552,entities/1BzPbkRd/attributes/Identifiers/2z0ex8a3t,0001AB000129312,TakedaUSCAM
entities/SaOfOab,TakedaUSCAM,77479636,entities/SaOfOab/attributes/Identifiers/1a6mr4Ejd,0001AB001173588,TakedaUSCAM
entities/dT13HJn,TakedaUSCAM,13206413,entities/dT13HJn/attributes/Identifiers/1u7d23EOt,0001AB000002974,TakedaUSCAM
entities/1BzQ8oZl,TakedaUSCAM,42701550,entities/1BzQ8oZl/attributes/Identifiers/2z0gabURN,0001AB001181375,TakedaUSCAM
entities/1BzQ8sq1,TakedaUSCAM,98226412,entities/1BzQ8sq1/attributes/Identifiers/2z0gahCCn,0001AB000009843,TakedaUSCAM
entities/c0FPpIt,TakedaUSCAM,67206203,entities/c0FPpIt/attributes/Identifiers/2qsjoofot,0001AB001198374,TakedaUSCAM
entities/1Bziy2vR,TakedaUSCAM,12866210,entities/1Bziy2vR/attributes/Identifiers/2z1cUGsoT,0001AB000002930,TakedaUSCAM
entities/dT142Cd,TakedaUSCAM,17520550,entities/dT142Cd/attributes/Identifiers/1u7d36spL,0001AB000075256,TakedaUSCAM
entities/1BzUal9d,TakedaUSCAM,62249200,entities/1BzUal9d/attributes/Identifiers/2z0uK7De5,0001AB000197057,TakedaUSCAM
entities/19tCkWz0,TakedaUSCAM,95124615,entities/19tCkWz0/attributes/Identifiers/34sbBTiwB,0001AB001130535,TakedaUSCAM
entities/NMtQvEC,TakedaUSCAM,06109166,entities/NMtQvEC/attributes/Identifiers/1OZDq7pbA,0001AB000059842,TakedaUSCAM
entities/IIu2hMG,TakedaUSCAM,80204160,entities/IIu2hMG/attributes/Identifiers/2qsZk6Vnz,0001AB000330323,TakedaUSCAM
entities/1LLGziyQ,TakedaUSCAM,16121200,entities/1LLGziyQ/attributes/Identifiers/3PEY9r2vC,0001AB000070660,TakedaUSCAM
entities/IIKpL28,TakedaUSCAM,06511208,entities/IIKpL28/attributes/Identifiers/uRkOfh3Y,0001AB000488146,TakedaUSCAM
entities/IISpc36,TakedaUSCAM,04401212,entities/IISpc36/attributes/Identifiers/1u8oKtisR,0001AB000001851,TakedaUSCAM
entities/1BncjGT9,TakedaUSCAM,73104183,entities/1BncjGT9/attributes/Identifiers/2qsW4NGbf,0001AB000142940,TakedaUSCAM
entities/1BzsLq9R,TakedaUSCAM,14843201,entities/1BzsLq9R/attributes/Identifiers/2z279hTJB,0001AB000003166,TakedaUSCAM
entities/19DTCmqx,TakedaUSCAM,76108412,entities/19DTCmqx/attributes/Identifiers/2Fp0WK0hP,0001AB000876961,TakedaUSCAM
entities/19DTCmqx,TakedaUSCAM,76108412,entities/19DTCmqx/attributes/Identifiers/2Fp0WK0hP,0001AB000876961,TakedaUSCAM
entities/bzugHf5,TakedaUSCAM,36362200,entities/bzugHf5/attributes/Identifiers/1w9dWrXBX,0001AB000008084,TakedaUSCAM
entities/c0GwLrj,TakedaUSCAM,47306401,entities/c0GwLrj/attributes/Identifiers/2FqAIYvC7,0001AB001168167,TakedaUSCAM
entities/dT0cwsx,TakedaUSCAM,12601201,entities/dT0cwsx/attributes/Identifiers/1Bjn2ltJu,0001AB000002906,TakedaUSCAM
entities/P2xyLWD,TakedaUSCAM,80216417,entities/P2xyLWD/attributes/Identifiers/zJCdiyXp,0001AB001185002,TakedaUSCAM
entities/53hrwAY,TakedaUSCAM,80026207,entities/53hrwAY/attributes/Identifiers/AgPnf9,0001AB001088601,TakedaUSCAM
entities/1LLGxf6g,TakedaUSCAM,95204206,entities/1LLGxf6g/attributes/Identifiers/3PEY4yluU,0001AB000016076,TakedaUSCAM
entities/Y1rST34,TakedaUSCAM,30318182,entities/Y1rST34/attributes/Identifiers/3PGCNdIja,0001AB001131347,TakedaUSCAM
entities/SZhq64r,TakedaUSCAM,20832201,entities/SZhq64r/attributes/Identifiers/L2PCHRz3,0001AB000003835,TakedaUSCAM
entities/1BzUiFjl,TakedaUSCAM,77074207,entities/1BzUiFjl/attributes/Identifiers/144AtVH6I,0001AB001171270,TakedaUSCAM
entities/19DQMnYJ,TakedaUSCAM,10019184,entities/19DQMnYJ/attributes/Identifiers/2ForPAnFT,0001AB000024813,TakedaUSCAM
entities/NNBUvQa,TakedaUSCAM,30297551,entities/NNBUvQa/attributes/Identifiers/1Oa6jBTiW,0001AB000127031,TakedaUSCAM
entities/dT24BFv,TakedaUSCAM,77449173,entities/dT24BFv/attributes/Identifiers/1u7gCv0mF,0001AB001192397,TakedaUSCAM
entities/1BmlYIKd,TakedaUSCAM,33607212,entities/1BmlYIKd/attributes/Identifiers/3PFqoP9UA,0001AB000007523,TakedaUSCAM
entities/SZhg83R,TakedaUSCAM,87110207,entities/SZhg83R/attributes/Identifiers/34s0LYJMF,0001AB000166274,TakedaUSCAM
entities/SaW3W4L,TakedaUSCAM,27518202,entities/SaW3W4L/attributes/Identifiers/1a78mf7cj,0001AB000012112,TakedaUSCAM
entities/19sjTvF8,TakedaUSCAM,10451191,entities/19sjTvF8/attributes/Identifiers/2z0rucnhJ,0001AB001131981,TakedaUSCAM
entities/dT0cOmt,TakedaUSCAM,11691201,entities/dT0cOmt/attributes/Identifiers/1u7bb7Hi3,0001AB000006436,TakedaUSCAM
entities/NNHSE6u,TakedaUSCAM,20746202,entities/NNHSE6u/attributes/Identifiers/1OasSsze0,0001AB000090455,TakedaUSCAM
entities/1PcCZGtr,TakedaUSCAM,99202184,entities/1PcCZGtr/attributes/Identifiers/34rwjZ9R9,0001AB000893842,TakedaUSCAM
entities/1OE3xAPN,TakedaUSCAM,49201208,entities/1OE3xAPN/attributes/Identifiers/2ADHBI7C,0001AB001103243,TakedaUSCAM
entities/IIYodHs,TakedaUSCAM,91405250,entities/IIYodHs/attributes/Identifiers/34sb8fnVH,0001AB000351532,TakedaUSCAM
entities/bzciKXP,TakedaUSCAM,75182200,entities/bzciKXP/attributes/Identifiers/1w9E5Lnnz,0001AB000013310,TakedaUSCAM
entities/bzcu17H,TakedaUSCAM,43205208,entities/bzcu17H/attributes/Identifiers/1438SW4EE,0001AB001098936,TakedaUSCAM
entities/IJ64FCy,TakedaUSCAM,93422200,entities/IJ64FCy/attributes/Identifiers/143pmd9mM,0001AB000251551,TakedaUSCAM
entities/1BzQ8TGT,TakedaUSCAM,11735554,entities/1BzQ8TGT/attributes/Identifiers/2z0ga3ONN,0001AB001188883,TakedaUSCAM
entities/19DkhJkB,TakedaUSCAM,37932550,entities/19DkhJkB/attributes/Identifiers/2FpsTqrRL,0001AB000211286,TakedaUSCAM
entities/1BzixlsP,TakedaUSCAM,52742200,entities/1BzixlsP/attributes/Identifiers/2z1cThcI5,0001AB000010420,TakedaUSCAM
entities/53hrwAY,TakedaUSCAM,80026206,entities/53hrwAY/attributes/Identifiers/AgQUHj,0001AB000014317,TakedaUSCAM
entities/NNHTjsa,TakedaUSCAM,30342644,entities/NNHTjsa/attributes/Identifiers/1u90Lha9n,0001AB000005279,TakedaUSCAM
entities/1BmlYE4N,TakedaUSCAM,47670202,entities/1BmlYE4N/attributes/Identifiers/1wAT3rtaB,0001AB001099312,TakedaUSCAM
entities/dTZNVKx,TakedaUSCAM,76513164,entities/dTZNVKx/attributes/Identifiers/1u9JseQul,0001AB001131840,TakedaUSCAM
entities/dT0c7jr,TakedaUSCAM,70601202,entities/dT0c7jr/attributes/Identifiers/1u7baP9MN,0001AB000014034,TakedaUSCAM
entities/EtEpjft,TakedaUSCAM,06851550,entities/EtEpjft/attributes/Identifiers/iWDQmInR,0001AB000056976,TakedaUSCAM
entities/1BzUal9d,TakedaUSCAM,62249202,entities/1BzUal9d/attributes/Identifiers/2z0uKAJRh,0001AB000162875,TakedaUSCAM
entities/19DSNIRf,TakedaUSCAM,98248550,entities/19DSNIRf/attributes/Identifiers/2Foxumfel,0001AB001185021,TakedaUSCAM
entities/SZvh4bN,TakedaUSCAM,24073200,entities/SZvh4bN/attributes/Identifiers/1a5LWIbgb,0001AB000004274,TakedaUSCAM
entities/PxDbUjG,TakedaUSCAM,48864186,entities/PxDbUjG/attributes/Identifiers/1Bi4wJiY2,0001AB001128975,TakedaUSCAM
entities/Y1mLTv8,TakedaUSCAM,97128203,entities/Y1mLTv8/attributes/Identifiers/1Bj5NIy4E,0001AB001188880,TakedaUSCAM
entities/dTK3iPX,TakedaUSCAM,47371200,entities/dTK3iPX/attributes/Identifiers/1u8YktOOF,0001AB000001951,TakedaUSCAM
entities/1BzMn8O9,TakedaUSCAM,29593153,entities/1BzMn8O9/attributes/Identifiers/2z0WIVqOf,0001AB001132854,TakedaUSCAM
entities/SZvkeEn,TakedaUSCAM,88061203,entities/SZvkeEn/attributes/Identifiers/uQNV3HbE,0001AB001171357,TakedaUSCAM
entities/Y1BOKQM,TakedaUSCAM,19718202,entities/Y1BOKQM/attributes/Identifiers/3PGc80oAM,0001AB001180110,TakedaUSCAM
entities/1BzCod8L,TakedaUSCAM,84107210,entities/1BzCod8L/attributes/Identifiers/zJEZaNGb,0001AB000014699,TakedaUSCAM
entities/1BziyFiD,TakedaUSCAM,97365201,entities/1BziyFiD/attributes/Identifiers/2z1cUnoQ5,0001AB001099754,TakedaUSCAM
entities/PxcPP0Q,TakedaUSCAM,28645202,entities/PxcPP0Q/attributes/Identifiers/2z2XGaEtd,0001AB000004839,TakedaUSCAM
entities/IIWh3Nw,TakedaUSCAM,26292151,entities/IIWh3Nw/attributes/Identifiers/34shXuWdD,0001AB001133783,TakedaUSCAM
entities/19D8vZFT,TakedaUSCAM,55906550,entities/19D8vZFT/attributes/Identifiers/2FnzsN3UB,0001AB000277574,TakedaUSCAM
entities/1BzUbNVx,TakedaUSCAM,23220207,entities/1BzUbNVx/attributes/Identifiers/2z0uLUbKb,0001AB000004127,TakedaUSCAM
entities/1Bziy2vR,TakedaUSCAM,12866200,entities/1Bziy2vR/attributes/Identifiers/2z1cUHE7l,0001AB000002930,TakedaUSCAM
entities/NMv8zqO,TakedaUSCAM,30517202,entities/NMv8zqO/attributes/Identifiers/1OZIkR3ky,0001AB001095465,TakedaUSCAM
entities/dSzpvux,TakedaUSCAM,94102550,entities/dSzpvux/attributes/Identifiers/1u7ZCyBa3,0001AB000362961,TakedaUSCAM
entities/1LLGxrtS,TakedaUSCAM,69033200,entities/1LLGxrtS/attributes/Identifiers/3PEY5SXSE,0001AB000012556,TakedaUSCAM
entities/1Pbjq4bP,TakedaUSCAM,49058203,entities/1Pbjq4bP/attributes/Identifiers/1OZim0KUW,0001AB001202889,TakedaUSCAM
entities/1Bmlkwa7,TakedaUSCAM,15401200,entities/1Bmlkwa7/attributes/Identifiers/2qptcyJFP,0001AB000015242,TakedaUSCAM
entities/dT0cwsx,TakedaUSCAM,12601211,entities/dT0cwsx/attributes/Identifiers/1Bjn2iNwk,0001AB000002906,TakedaUSCAM
entities/19Dxmzr9,TakedaUSCAM,29605205,entities/19Dxmzr9/attributes/Identifiers/2FqWItYZv,0001AB000132035,TakedaUSCAM
entities/Px3avbi,TakedaUSCAM,84120407,entities/Px3avbi/attributes/Identifiers/1BhaBjWxa,0001AB000009421,TakedaUSCAM
entities/1BnRitbb,TakedaUSCAM,85712554,entities/1BnRitbb/attributes/Identifiers/2qryiUj8p,0001AB000341890,TakedaUSCAM
entities/dTTYae7,TakedaUSCAM,47403207,entities/dTTYae7/attributes/Identifiers/1u92RsjA7,0001AB001218352,TakedaUSCAM
entities/c0RBUZz,TakedaUSCAM,02364150,entities/c0RBUZz/attributes/Identifiers/1wBFNaPA7,0001AB001179674,TakedaUSCAM
entities/NMrcf0m,TakedaUSCAM,99508215,entities/NMrcf0m/attributes/Identifiers/L2SzBTn3,0001AB000219389,TakedaUSCAM
entities/1BzUhltx,TakedaUSCAM,73072200,entities/1BzUhltx/attributes/Identifiers/2z0uYC9Oz,0001AB000309194,TakedaUSCAM
entities/1BmuKpQl,TakedaUSCAM,63129161,entities/1BmuKpQl/attributes/Identifiers/2qqJJ8NQl,0001AB001184849,TakedaUSCAM
entities/SaOwVsr,TakedaUSCAM,69361200,entities/SaOwVsr/attributes/Identifiers/1a6nhDLGP,0001AB000298838,TakedaUSCAM
entities/bzcnUCl,TakedaUSCAM,01852200,entities/bzcnUCl/attributes/Identifiers/1OaBXUNee,0001AB000052169,TakedaUSCAM
entities/IISpc36,TakedaUSCAM,04401207,entities/IISpc36/attributes/Identifiers/1u8oKvRQt,0001AB000058110,TakedaUSCAM
entities/dTlHYbX,TakedaUSCAM,73109190,entities/dTlHYbX/attributes/Identifiers/1u9uS8HPL,0001AB001130969,TakedaUSCAM
entities/SZvgNyn,TakedaUSCAM,83338200,entities/SZvgNyn/attributes/Identifiers/1a5LUajrB,0001AB000249971,TakedaUSCAM
entities/1BmllhSx,TakedaUSCAM,98104212,entities/1BmllhSx/attributes/Identifiers/2z2rRRj29,0001AB001153398,TakedaUSCAM
entities/19tN2pl8,TakedaUSCAM,19046175,entities/19tN2pl8/attributes/Identifiers/2pveFjsHu,0001AB000893051,TakedaUSCAM
entities/1Pbnonjb,TakedaUSCAM,62901550,entities/1Pbnonjb/attributes/Identifiers/34qhOVntn,0001AB001171218,TakedaUSCAM
entities/EtnmfKL,TakedaUSCAM,89118554,entities/EtnmfKL/attributes/Identifiers/iXwzh15F,0001AB000172728,TakedaUSCAM
entities/1Bzixq8f,TakedaUSCAM,41056200,entities/1Bzixq8f/attributes/Identifiers/2z1cTnK3V,0001AB000001016,TakedaUSCAM
entities/Px05tl0,TakedaUSCAM,93465187,entities/Px05tl0/attributes/Identifiers/1BhPhm6Io,0001AB001132454,TakedaUSCAM
entities/1PbmmaoZ,TakedaUSCAM,40475196,entities/1PbmmaoZ/attributes/Identifiers/3PH40LFNa,0001AB000008726,TakedaUSCAM
entities/IIqE4m0,TakedaUSCAM,73933200,entities/IIqE4m0/attributes/Identifiers/uR4qVYRc,0001AB000006269,TakedaUSCAM
entities/1BzRTW2D,TakedaUSCAM,20002202,entities/1BzRTW2D/attributes/Identifiers/1u8oNTpbT,0001AB000085731,TakedaUSCAM
entities/SaOfBnp,TakedaUSCAM,78014152,entities/SaOfBnp/attributes/Identifiers/1a6mqloST,0001AB001133304,TakedaUSCAM
entities/19skOda2,TakedaUSCAM,56073200,entities/19skOda2/attributes/Identifiers/2Fouzbdn1,0001AB001099572,TakedaUSCAM
entities/19su26as,TakedaUSCAM,85224164,entities/19su26as/attributes/Identifiers/2puCMfWzO,0001AB000341573,TakedaUSCAM
entities/1C0A1zMH,TakedaUSCAM,95661200,entities/1C0A1zMH/attributes/Identifiers/2z2ydiacT,0001AB000367526,TakedaUSCAM
entities/1BnMxZ4x,TakedaUSCAM,98104407,entities/1BnMxZ4x/attributes/Identifiers/2qrjic3k7,0001AB000371906,TakedaUSCAM
entities/dT0cGGN,TakedaUSCAM,92805201,entities/dT0cGGN/attributes/Identifiers/1u7balu9n,0001AB000199233,TakedaUSCAM
entities/NMrbQI8,TakedaUSCAM,72015200,entities/NMrbQI8/attributes/Identifiers/2pubfU1Sg,0001AB000012934,TakedaUSCAM
entities/IIqEULY,TakedaUSCAM,08084206,entities/IIqEULY/attributes/Identifiers/uR4rQkcK,0001AB001088214,TakedaUSCAM
entities/c0FQRfD,TakedaUSCAM,94611206,entities/c0FQRfD/attributes/Identifiers/1wAfSWsw3,0001AB000859441,TakedaUSCAM
entities/1BzUc8On,TakedaUSCAM,84532202,entities/1BzUc8On/attributes/Identifiers/2z0uMavz7,0001AB000340788,TakedaUSCAM
entities/1PcCZGtr,TakedaUSCAM,99202190,entities/1PcCZGtr/attributes/Identifiers/34rwjaBN1,0001AB001130739,TakedaUSCAM
entities/NMqwFDY,TakedaUSCAM,39232551,entities/NMqwFDY/attributes/Identifiers/1OZ6GONYS,0001AB000215495,TakedaUSCAM
entities/1C0A1VWT,TakedaUSCAM,34205192,entities/1C0A1VWT/attributes/Identifiers/2z2yd7GEL,0001AB001132482,TakedaUSCAM
entities/bzqJhXL,TakedaUSCAM,85226177,entities/bzqJhXL/attributes/Identifiers/1w9Q10osR,0001AB001201191,TakedaUSCAM
entities/1BnaNnb5,TakedaUSCAM,90301425,entities/1BnaNnb5/attributes/Identifiers/2qsP08Bnz,0001AB000015267,TakedaUSCAM
entities/1LLGzF8c,TakedaUSCAM,69130201,entities/1LLGzF8c/attributes/Identifiers/3PEY8hkza,0001AB001046335,TakedaUSCAM
entities/EtAHfl3,TakedaUSCAM,08755200,entities/EtAHfl3/attributes/Identifiers/2pvscexYk,0001AB000002351,TakedaUSCAM
entities/19D9R3Lf,TakedaUSCAM,01803158,entities/19D9R3Lf/attributes/Identifiers/2Fo1K5bZT,0001AB000084378,TakedaUSCAM
entities/PwrPpJ8,TakedaUSCAM,02115211,entities/PwrPpJ8/attributes/Identifiers/L2OAWAMn,0001AB000052233,TakedaUSCAM
entities/dSnXXp1,TakedaUSCAM,28607200,entities/dSnXXp1/attributes/Identifiers/zKJ1RqeP,0001AB000004827,TakedaUSCAM
entities/1BmllhSx,TakedaUSCAM,98104213,entities/1BmllhSx/attributes/Identifiers/2z2rRRNir,0001AB001139766,TakedaUSCAM
entities/bzcu17H,TakedaUSCAM,43205200,entities/bzcu17H/attributes/Identifiers/1438SS51G,0001AB000008946,TakedaUSCAM
entities/bzqF1hn,TakedaUSCAM,57783203,entities/bzqF1hn/attributes/Identifiers/L2QEDnor,0001AB000151673,TakedaUSCAM
entities/EtAlqsL,TakedaUSCAM,27534602,entities/EtAlqsL/attributes/Identifiers/iW0ycQ7N,0001AB001200543,TakedaUSCAM
entities/1BzixdLt,TakedaUSCAM,92411200,entities/1BzixdLt/attributes/Identifiers/2z1cTOmRN,0001AB000015631,TakedaUSCAM
entities/1LLl7gCY,TakedaUSCAM,48507203,entities/1LLl7gCY/attributes/Identifiers/3PG4XasNm,0001AB000129279,TakedaUSCAM
entities/Et6bdx3,TakedaUSCAM,90037172,entities/Et6bdx3/attributes/Identifiers/iVoSmRN3,0001AB001130665,TakedaUSCAM
entities/IIKjuJk,TakedaUSCAM,07974410,entities/IIKjuJk/attributes/Identifiers/uPX7adVo,0001AB001220643,TakedaUSCAM
entities/1PcCV9AN,TakedaUSCAM,11550600,entities/1PcCV9AN/attributes/Identifiers/34rwcDZex,0001AB001133257,TakedaUSCAM
entities/1Bmv9Ugx,TakedaUSCAM,30501603,entities/1Bmv9Ugx/attributes/Identifiers/uQL3wydU,0001AB000909726,TakedaUSCAM
entities/SZvpnu9,TakedaUSCAM,12742202,entities/SZvpnu9/attributes/Identifiers/1wAT2l55r,0001AB000002920,TakedaUSCAM
entities/PwrPpJ8,TakedaUSCAM,02115202,entities/PwrPpJ8/attributes/Identifiers/L2OAVp3V,0001AB001099079,TakedaUSCAM
entities/dTZJF4x,TakedaUSCAM,64804210,entities/dTZJF4x/attributes/Identifiers/L2NKOmOT,0001AB001099286,TakedaUSCAM
entities/bzqF1hn,TakedaUSCAM,57783205,entities/bzqF1hn/attributes/Identifiers/L2QEE989,0001AB001202895,TakedaUSCAM
entities/SaZb5cb,TakedaUSCAM,59003151,entities/SaZb5cb/attributes/Identifiers/1a7JgQXLh,0001AB001132528,TakedaUSCAM
entities/1C010Opd,TakedaUSCAM,99603202,entities/1C010Opd/attributes/Identifiers/2z2XFz321,0001AB001099717,TakedaUSCAM
entities/Px8G8nO,TakedaUSCAM,43906154,entities/Px8G8nO/attributes/Identifiers/1u8oMDWvX,0001AB000159865,TakedaUSCAM
entities/bzlptsV,TakedaUSCAM,19010206,entities/bzlptsV/attributes/Identifiers/34rVflaQR,0001AB000003550,TakedaUSCAM
entities/IIYqpg8,TakedaUSCAM,27612174,entities/IIYqpg8/attributes/Identifiers/1OZXPWXcC,0001AB000098164,TakedaUSCAM
entities/1Pbjq4bP,TakedaUSCAM,49058202,entities/1Pbjq4bP/attributes/Identifiers/1OZim2OMG,0001AB001147431,TakedaUSCAM
entities/PxeCdHy,TakedaUSCAM,23604200,entities/PxeCdHy/attributes/Identifiers/1BjNgeOt4,0001AB000112490,TakedaUSCAM
entities/NNTLFRc,TakedaUSCAM,35673401,entities/NNTLFRc/attributes/Identifiers/1Oaz8ZyTs,0001AB000904210,TakedaUSCAM
entities/NMl1h1Y,TakedaUSCAM,19140200,entities/NMl1h1Y/attributes/Identifiers/2z2XFbT5V,0001AB000090860,TakedaUSCAM
entities/bzufnpH,TakedaUSCAM,95758200,entities/bzufnpH/attributes/Identifiers/1BhqnTMFK,0001AB000368403,TakedaUSCAM
entities/1BmlZfZn,TakedaUSCAM,43560189,entities/1BmlZfZn/attributes/Identifiers/2qpt0c7lv,0001AB001189360,TakedaUSCAM
entities/1Bmll9Mt,TakedaUSCAM,27157202,entities/1Bmll9Mt/attributes/Identifiers/2qptdTnLb,0001AB001100069,TakedaUSCAM
entities/PwrP8gY,TakedaUSCAM,44504204,entities/PwrP8gY/attributes/Identifiers/iWMIorPF,0001AB000009185,TakedaUSCAM
entities/c0EUM59,TakedaUSCAM,19087162,entities/c0EUM59/attributes/Identifiers/1wAc9FBjT,0001AB000003602,TakedaUSCAM
entities/dT0Oa51,TakedaUSCAM,60035203,entities/dT0Oa51/attributes/Identifiers/iY54aQUL,0001AB001063959,TakedaUSCAM
entities/SZo3xxN,TakedaUSCAM,33143606,entities/SZo3xxN/attributes/Identifiers/1a4xuOTo5,0001AB000170337,TakedaUSCAM
entities/c0KmLh9,TakedaUSCAM,78046157,entities/c0KmLh9/attributes/Identifiers/1wAwIUial,0001AB001133308,TakedaUSCAM
entities/SZhqAL7,TakedaUSCAM,92103220,entities/SZhqAL7/attributes/Identifiers/1OZiqljHQ,0001AB000355782,TakedaUSCAM
entities/dTAS2DP,TakedaUSCAM,97477196,entities/dTAS2DP/attributes/Identifiers/1u85wqGQx,0001AB000372998,TakedaUSCAM
entities/SaW32EX,TakedaUSCAM,16354200,entities/SaW32EX/attributes/Identifiers/1a78ln1Fd,0001AB000003305,TakedaUSCAM
entities/c0RFgZj,TakedaUSCAM,95341160,entities/c0RFgZj/attributes/Identifiers/1wBFbIrAd,0001AB001130619,TakedaUSCAM
entities/1BzixlsP,TakedaUSCAM,52742201,entities/1BzixlsP/attributes/Identifiers/2z1cTftjd,0001AB001050487,TakedaUSCAM
entities/19sgIxxm,TakedaUSCAM,02148178,entities/19sgIxxm/attributes/Identifiers/2ptWkV0x4,0001AB001132105,TakedaUSCAM
entities/P2yvk5B,TakedaUSCAM,38801214,entities/P2yvk5B/attributes/Identifiers/zKVBw8Dh,0001AB000922643,TakedaUSCAM
entities/1LLGy8wU,TakedaUSCAM,08103203,entities/1LLGy8wU/attributes/Identifiers/3PEY629Hu,0001AB000002316,TakedaUSCAM
entities/IIc5qQi,TakedaUSCAM,46307170,entities/IIc5qQi/attributes/Identifiers/uQNjVaVs,0001AB000009543,TakedaUSCAM
entities/PxWX3Cg,TakedaUSCAM,07104551,entities/PxWX3Cg/attributes/Identifiers/1Bj0dKJL4,0001AB000473240,TakedaUSCAM
entities/1PbWPUlz,TakedaUSCAM,20109200,entities/1PbWPUlz/attributes/Identifiers/34pp6S3lX,0001AB000104080,TakedaUSCAM
entities/SaW1rm9,TakedaUSCAM,60641200,entities/SaW1rm9/attributes/Identifiers/1a78jrCBp,0001AB001187582,TakedaUSCAM
entities/1PbmpH2d,TakedaUSCAM,85938158,entities/1PbmpH2d/attributes/Identifiers/34qeIeGx5,0001AB001130028,TakedaUSCAM
entities/NMdh4uy,TakedaUSCAM,10016191,entities/NMdh4uy/attributes/Identifiers/1OYUevypo,0001AB000002413,TakedaUSCAM
entities/1BzUhDnt,TakedaUSCAM,29203205,entities/1BzUhDnt/attributes/Identifiers/3PH3zC1iE,0001AB000006741,TakedaUSCAM
entities/dTK4P27,TakedaUSCAM,48602203,entities/dTK4P27/attributes/Identifiers/1u8YmTptn,0001AB000140661,TakedaUSCAM
entities/1LM7qHEI,TakedaUSCAM,48912551,entities/1LM7qHEI/attributes/Identifiers/3PHBWk3AY,0001AB000010100,TakedaUSCAM
entities/1LLsIbKk,TakedaUSCAM,86047158,entities/1LLsIbKk/attributes/Identifiers/3PGQUHXpK,0001AB001130265,TakedaUSCAM
entities/dT0cKWd,TakedaUSCAM,10940200,entities/dT0cKWd/attributes/Identifiers/1u7bauuVb,0001AB001147515,TakedaUSCAM
entities/19DxmaHb,TakedaUSCAM,88310200,entities/19DxmaHb/attributes/Identifiers/2FqWI6TLf,0001AB000015035,TakedaUSCAM
entities/1LLH4wu2,TakedaUSCAM,25276200,entities/1LLH4wu2/attributes/Identifiers/2qsNjxLlP,0001AB000116154,TakedaUSCAM
entities/SZvhUAv,TakedaUSCAM,79761201,entities/SZvhUAv/attributes/Identifiers/1a5LWwgZ3,0001AB000204432,TakedaUSCAM
entities/Y1BPlvm,TakedaUSCAM,04769200,entities/Y1BPlvm/attributes/Identifiers/1OZTSh25k,0001AB000001877,TakedaUSCAM
entities/1PbnqWI3,TakedaUSCAM,35582201,entities/1PbnqWI3/attributes/Identifiers/34qhQfRfT,0001AB000921626,TakedaUSCAM
entities/1Pbo7ZK3,TakedaUSCAM,33966400,entities/1Pbo7ZK3/attributes/Identifiers/34qiGaWhb,0001AB000007666,TakedaUSCAM
entities/P2oJQzx,TakedaUSCAM,03878164,entities/P2oJQzx/attributes/Identifiers/iX76h19d,0001AB001132793,TakedaUSCAM
entities/Y1ZAZsY,TakedaUSCAM,02125158,entities/Y1ZAZsY/attributes/Identifiers/142CpHD0c,0001AB001132097,TakedaUSCAM
entities/NMraWsm,TakedaUSCAM,15213210,entities/NMraWsm/attributes/Identifiers/1OZ8JCshY,0001AB000061575,TakedaUSCAM
entities/1BmuMklz,TakedaUSCAM,94403203,entities/1BmuMklz/attributes/Identifiers/2qqJLIubn,0001AB000230399,TakedaUSCAM
entities/1BzRU48H,TakedaUSCAM,06810617,entities/1BzRU48H/attributes/Identifiers/uRdArCiG,0001AB000099481,TakedaUSCAM
entities/1LLGzeiA,TakedaUSCAM,97914205,entities/1LLGzeiA/attributes/Identifiers/3PEY9hu2s,0001AB000016522,TakedaUSCAM
entities/dT13gtL,TakedaUSCAM,22939174,entities/dT13gtL/attributes/Identifiers/2qs9ykiOt,0001AB001132822,TakedaUSCAM
entities/SZvfhMD,TakedaUSCAM,51104205,entities/SZvfhMD/attributes/Identifiers/1a5LT5WHF,0001AB000477808,TakedaUSCAM
entities/19D9RSvD,TakedaUSCAM,80631191,entities/19D9RSvD/attributes/Identifiers/iY2feF85,0001AB000014427,TakedaUSCAM
entities/SaW1WSr,TakedaUSCAM,15666200,entities/SaW1WSr/attributes/Identifiers/1a78jGpTJ,0001AB000003245,TakedaUSCAM
entities/dSzmDl1,TakedaUSCAM,80631206,entities/dSzmDl1/attributes/Identifiers/1a5MvcFmv,0001AB000189660,TakedaUSCAM
entities/NMmzVgq,TakedaUSCAM,94121200,entities/NMmzVgq/attributes/Identifiers/141zjucVu,0001AB000015903,TakedaUSCAM
entities/19DWeaNX,TakedaUSCAM,87105167,entities/19DWeaNX/attributes/Identifiers/2FpBN4MuB,0001AB001130284,TakedaUSCAM
entities/1LLGxf6g,TakedaUSCAM,95204209,entities/1LLGxf6g/attributes/Identifiers/3PEY53n3K,0001AB001099864,TakedaUSCAM
entities/1PbWN1Kh,TakedaUSCAM,31201200,entities/1PbWN1Kh/attributes/Identifiers/2qsZdahU7,0001AB000873003,TakedaUSCAM
entities/SZhsz5h,TakedaUSCAM,37660202,entities/SZhsz5h/attributes/Identifiers/2z0uJOwlt,0001AB000017632,TakedaUSCAM
entities/c0F8MhL,TakedaUSCAM,20032206,entities/c0F8MhL/attributes/Identifiers/1wAeXCo4N,0001AB000084843,TakedaUSCAM
